station_id,name,latitude,longitude,address,google_maps,source
308806,RMZ MILLENIA,12.98247,77.62461,"Halasuru,","https://www.google.com/maps/search/?api=1&query=12.98247,77.62461",OpenChargeMap
309320,"Global Mall, Okalipuram",12.98211,77.56317,"Okalipura Road, Gopalapura","https://www.google.com/maps/search/?api=1&query=12.98211,77.56317",OpenChargeMap
308809,Nexus Mall Koramangala,12.93484,77.6118,"Hosur Rd, Chikku Lakshmaiah Layout","https://www.google.com/maps/search/?api=1&query=12.93484,77.6118",OpenChargeMap
103613,Ather Grid Point - Sunny Side Bistro,13.0018168,77.6235465,Wheeler Road Extension,"https://www.google.com/maps/search/?api=1&query=13.0018168,77.6235465",OpenChargeMap
308803,GT World Mall,12.97396,77.55157,"Magadi Main Rd, next to Prasanna Theatre","https://www.google.com/maps/search/?api=1&query=12.97396,77.55157",OpenChargeMap
103616,Ather Space,12.9756892941475,77.6412298094218,100 Feet Road(S K Karim Khan Road),"https://www.google.com/maps/search/?api=1&query=12.9756892941475,77.6412298094218",OpenChargeMap
309189,Orion Avenue,13.001137938818005,77.63254,"10/34, Banaswadi, Dodda Banaswadi Main Road, Jaibharath Nagar,  ","https://www.google.com/maps/search/?api=1&query=13.001137938818005,77.63254",OpenChargeMap
173082,Tata Fast Charger,12.952438850806772,77.63973152758626,Opposite Dell,"https://www.google.com/maps/search/?api=1&query=12.952438850806772,77.63973152758626",OpenChargeMap
309297,Divyashree Greens,12.952724425242494,77.64085233195198,"Visitor Parking, Pine Valley, Embassy Golf-links Business Park, Off Intermediate Ring Road ","https://www.google.com/maps/search/?api=1&query=12.952724425242494,77.64085233195198",OpenChargeMap
103612,Ather Grid Point - Patel's Inn,13.0212463,77.5980284,Thimmiah Gardens Streets,"https://www.google.com/maps/search/?api=1&query=13.0212463,77.5980284",OpenChargeMap
107668,AtherGrid Go Native Cafe,12.9224636436796,77.5846883396955,Go Native Cafe,"https://www.google.com/maps/search/?api=1&query=12.9224636436796,77.5846883396955",OpenChargeMap
308799,"Prerana Motors, Rajaji Nagar",12.99935,77.54971,"Metro Station, No 46, 2nd Stage 10th Cross, Chord Road","https://www.google.com/maps/search/?api=1&query=12.99935,77.54971",OpenChargeMap
216992,SemaConnect Bangalore(Wait list Enabled) - 5,12.968634,77.649965,"#123, Block 4, 50 Feet Road, Bowie MD 21240","https://www.google.com/maps/search/?api=1&query=12.968634,77.649965",OpenChargeMap
308800,Orion Mall Outside,13.009553121997012,77.55461112998876,Dr Rajkumar Road,"https://www.google.com/maps/search/?api=1&query=13.009553121997012,77.55461112998876",OpenChargeMap
308801,Orion Brigade Gateway,13.01105,77.55471,"Dr Rajkumar Road, Rajajinagar","https://www.google.com/maps/search/?api=1&query=13.01105,77.55471",OpenChargeMap
308802,Sheraton Grand Bangalore Hotel at Brigade Gateway,13.01275,77.55504,26/1 Dr. Rajkumar Road Malleswaram,"https://www.google.com/maps/search/?api=1&query=13.01275,77.55504",OpenChargeMap
309274,BESCOM Byatarayanapura,12.950278857508295,77.54055692747397,"opp Byatarayanapura Traffic Police Station, Banashankari 1st Stage","https://www.google.com/maps/search/?api=1&query=12.950278857508295,77.54055692747397",OpenChargeMap
308810,Kabra Excelsior,12.92786,77.63306,"6/A, 80 Feet Rd, Koramangala 1A Block, Koramangala 3 Block,","https://www.google.com/maps/search/?api=1&query=12.92786,77.63306",OpenChargeMap
